country,year,organism,antibiotic,resistant_percent,isolates_tested,source_file
Slovakia,2014,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",63.3,493.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Slovakia,2015,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",59.6,468.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Slovenia,2012,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",17.3,254.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Slovenia,2013,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",15.9,245.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Slovenia,2014,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",18.9,233.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Slovenia,2015,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",16.9,237.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Spain,2012,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",8.9,1150.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Spain,2013,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",11.2,1241.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Spain,2014,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",10.1,1263.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Spain,2015,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",11.7,1488.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Sweden,2012,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",1.4,977.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Sweden,2013,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",1.7,1235.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Sweden,2014,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",1.4,623.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Sweden,2015,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",1.9,860.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
United Kingdom,2012,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",2.3,913.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
United Kingdom,2013,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",4.8,1070.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
United Kingdom,2014,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",3.1,975.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
United Kingdom,2015,Klebsiella pneumoniae,"combined resistance to fluoroquinolones, third-generation cephalosporins and aminoglycosides",4.2,906.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.12]"
Austria,2010,Klebsiella pneumoniae,fluoroquinolones,18.2,720.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Austria,2011,Klebsiella pneumoniae,fluoroquinolones,16.6,797.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Austria,2012,Klebsiella pneumoniae,fluoroquinolones,15.4,829.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Austria,2013,Klebsiella pneumoniae,fluoroquinolones,15.8,925.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Austria,2014,Klebsiella pneumoniae,fluoroquinolones,10.4,971.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Austria,2015,Klebsiella pneumoniae,fluoroquinolones,11.7,1029.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Belgium,2010,Klebsiella pneumoniae,fluoroquinolones,12.5,144.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Belgium,2011,Klebsiella pneumoniae,fluoroquinolones,14.9,663.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Belgium,2012,Klebsiella pneumoniae,fluoroquinolones,17.3,532.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Belgium,2013,Klebsiella pneumoniae,fluoroquinolones,22.2,639.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Belgium,2014,Klebsiella pneumoniae,fluoroquinolones,18.2,506.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Belgium,2015,Klebsiella pneumoniae,fluoroquinolones,22.7,379.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Bulgaria,2010,Klebsiella pneumoniae,fluoroquinolones,52.4,126.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Bulgaria,2011,Klebsiella pneumoniae,fluoroquinolones,51.2,121.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Bulgaria,2012,Klebsiella pneumoniae,fluoroquinolones,47.2,127.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Bulgaria,2013,Klebsiella pneumoniae,fluoroquinolones,45.7,138.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Bulgaria,2014,Klebsiella pneumoniae,fluoroquinolones,50.3,151.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Bulgaria,2015,Klebsiella pneumoniae,fluoroquinolones,37.5,96.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Croatia,2010,Klebsiella pneumoniae,fluoroquinolones,47.5,278.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Croatia,2011,Klebsiella pneumoniae,fluoroquinolones,42.5,292.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Croatia,2012,Klebsiella pneumoniae,fluoroquinolones,42.9,331.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Croatia,2013,Klebsiella pneumoniae,fluoroquinolones,43.2,373.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Croatia,2014,Klebsiella pneumoniae,fluoroquinolones,44.8,330.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Croatia,2015,Klebsiella pneumoniae,fluoroquinolones,48.7,380.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Cyprus,2010,Klebsiella pneumoniae,fluoroquinolones,38.8,67.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Cyprus,2011,Klebsiella pneumoniae,fluoroquinolones,36.1,83.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Cyprus,2012,Klebsiella pneumoniae,fluoroquinolones,21.5,65.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Cyprus,2013,Klebsiella pneumoniae,fluoroquinolones,23.5,68.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Cyprus,2014,Klebsiella pneumoniae,fluoroquinolones,26.3,80.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Cyprus,2015,Klebsiella pneumoniae,fluoroquinolones,37.1,62.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Czech Republic,2010,Klebsiella pneumoniae,fluoroquinolones,55.1,1263.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Czech Republic,2011,Klebsiella pneumoniae,fluoroquinolones,52.8,1287.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Czech Republic,2012,Klebsiella pneumoniae,fluoroquinolones,50.4,1399.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Czech Republic,2013,Klebsiella pneumoniae,fluoroquinolones,47.7,1291.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Czech Republic,2014,Klebsiella pneumoniae,fluoroquinolones,48.0,1382.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Czech Republic,2015,Klebsiella pneumoniae,fluoroquinolones,48.9,1416.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Denmark,2010,Klebsiella pneumoniae,fluoroquinolones,11.3,673.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Denmark,2011,Klebsiella pneumoniae,fluoroquinolones,11.6,888.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Denmark,2012,Klebsiella pneumoniae,fluoroquinolones,8.8,941.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Denmark,2013,Klebsiella pneumoniae,fluoroquinolones,8.9,874.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Denmark,2014,Klebsiella pneumoniae,fluoroquinolones,6.9,943.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Denmark,2015,Klebsiella pneumoniae,fluoroquinolones,5.3,935.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Estonia,2010,Klebsiella pneumoniae,fluoroquinolones,25.0,64.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Estonia,2011,Klebsiella pneumoniae,fluoroquinolones,22.0,91.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Estonia,2012,Klebsiella pneumoniae,fluoroquinolones,17.2,87.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Estonia,2013,Klebsiella pneumoniae,fluoroquinolones,26.7,90.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Estonia,2014,Klebsiella pneumoniae,fluoroquinolones,21.8,133.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Estonia,2015,Klebsiella pneumoniae,fluoroquinolones,33.9,62.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Finland,2010,Klebsiella pneumoniae,fluoroquinolones,2.5,401.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Finland,2011,Klebsiella pneumoniae,fluoroquinolones,2.7,404.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Finland,2012,Klebsiella pneumoniae,fluoroquinolones,2.1,536.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Finland,2013,Klebsiella pneumoniae,fluoroquinolones,2.4,533.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Finland,2014,Klebsiella pneumoniae,fluoroquinolones,4.6,581.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Finland,2015,Klebsiella pneumoniae,fluoroquinolones,3.3,658.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
France,2010,Klebsiella pneumoniae,fluoroquinolones,21.8,1527.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
France,2011,Klebsiella pneumoniae,fluoroquinolones,28.0,1683.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
France,2012,Klebsiella pneumoniae,fluoroquinolones,24.4,1691.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
France,2013,Klebsiella pneumoniae,fluoroquinolones,29.4,1916.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
France,2014,Klebsiella pneumoniae,fluoroquinolones,31.0,2175.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
France,2015,Klebsiella pneumoniae,fluoroquinolones,30.7,2332.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Germany,2010,Klebsiella pneumoniae,fluoroquinolones,14.9,478.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Germany,2011,Klebsiella pneumoniae,fluoroquinolones,14.1,519.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Germany,2012,Klebsiella pneumoniae,fluoroquinolones,13.7,663.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Germany,2013,Klebsiella pneumoniae,fluoroquinolones,15.1,745.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Germany,2014,Klebsiella pneumoniae,fluoroquinolones,12.7,980.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Germany,2015,Klebsiella pneumoniae,fluoroquinolones,9.6,1517.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Greece,2010,Klebsiella pneumoniae,fluoroquinolones,70.9,1676.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Greece,2011,Klebsiella pneumoniae,fluoroquinolones,72.2,1635.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Greece,2012,Klebsiella pneumoniae,fluoroquinolones,69.7,1428.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Greece,2013,Klebsiella pneumoniae,fluoroquinolones,67.6,1172.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Greece,2014,Klebsiella pneumoniae,fluoroquinolones,67.6,1063.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Greece,2015,Klebsiella pneumoniae,fluoroquinolones,66.4,1161.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Hungary,2010,Klebsiella pneumoniae,fluoroquinolones,42.9,504.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Hungary,2011,Klebsiella pneumoniae,fluoroquinolones,51.0,420.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Hungary,2012,Klebsiella pneumoniae,fluoroquinolones,41.6,485.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Hungary,2013,Klebsiella pneumoniae,fluoroquinolones,37.7,555.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Hungary,2014,Klebsiella pneumoniae,fluoroquinolones,34.9,641.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Hungary,2015,Klebsiella pneumoniae,fluoroquinolones,36.7,700.0,"European/2015/Klebsiella, Tables 3-8 to 3-13.xlsx [Table 3.8]"
Iceland,2010,Klebsiella pneumoniae,fluoroquinolones,0.0,24.0,European/2013/Downloadables/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2010-2013.xlsx
Iceland,2011,Klebsiella pneumoniae,fluoroquinolones,4.2,24.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Iceland,2012,Klebsiella pneumoniae,fluoroquinolones,7.1,14.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
Iceland,2013,Klebsiella pneumoniae,fluoroquinolones,0.0,28.0,European/2014/K pneumoniae/number-k-pneumoniae-isolates-and-percentage-resistant-fluoroquinolones-2011-2014.xlsx
